hcp_id,specialty,territory_id,region,city_tier,years_in_practice,monthly_patient_volume,category_awareness,brand_awareness,recommendation_rate,digital_engagement,rep_visits_last_quarter,pre_recall_prescriber,competitor_preference
HCP02163,General Practitioner,TR12,West,T1,23,152.0,3,4,0.102,0.351,0,False,Other / Generic
HCP02164,Pediatrician,TR16,West,T1,5,458.0,4,3,0.225,0.672,5,True,Uprise-D3
HCP02165,Pediatrician,TR24,South,T1,15,512.0,4,4,0.527,0.696,7,True,Uprise-D3
HCP02166,Pediatrician,TR36,East,T2,22,248.0,5,4,0.263,0.465,10,False,Arachitol Kids
HCP02167,Pediatrician,TR12,West,T1,9,163.0,4,2,0.091,0.751,4,False,D3 Must Forte
HCP02168,General Practitioner,TR26,South,T1,24,292.0,2,2,0.033,0.217,8,False,Uprise-D3
HCP02169,Pediatrician,TR13,West,T1,15,201.0,5,5,0.584,0.463,3,True,Uprise-D3
HCP02170,Pediatrician,TR11,North,T3,10,256.0,3,2,0.155,0.412,4,True,Other / Generic
HCP02171,General Practitioner,TR24,South,T1,40,150.0,3,4,0.183,0.268,4,False,Uprise-D3
HCP02172,General Practitioner,TR27,South,T2,40,110.0,4,4,0.095,0.485,1,False,Kidrich D3 Nano
HCP02173,Obstetrician-Gynecologist,TR26,South,T1,32,98.0,5,3,0.077,0.309,1,False,Uprise-D3
HCP02174,Obstetrician-Gynecologist,TR34,East,T3,8,170.0,5,3,0.2,0.508,5,False,Arachitol Kids
HCP02175,Pediatrician,TR03,North,T2,11,345.0,5,3,0.39,0.457,5,True,Uprise-D3
HCP02176,Pediatrician,TR20,Central,T2,5,704.0,3,4,0.44,0.431,7,True,D3 Must Forte
HCP02177,General Practitioner,TR12,West,T1,21,186.0,2,4,0.21,0.218,3,False,D3 Must Forte
HCP02178,General Practitioner,TR28,South,T1,10,92.0,3,4,0.263,0.66,3,False,Uprise-D3
HCP02179,Pediatrician,TR02,North,T1,9,275.0,4,4,0.616,0.867,6,True,No alternative (DePURA loyal)
HCP02180,Neonatologist,TR06,North,T2,18,57.0,4,3,0.416,0.582,7,True,Uprise-D3
HCP02181,General Practitioner,TR28,South,T1,11,318.0,3,4,0.256,0.454,10,False,Other / Generic
HCP02182,Pediatrician,TR14,West,T1,6,1041.0,4,4,0.283,0.469,7,False,Arachitol Kids
HCP02183,General Practitioner,TR25,South,T3,38,140.0,3,3,0.052,0.33,6,False,Uprise-D3
HCP02184,Pediatrician,TR36,East,T2,22,595.0,4,4,0.338,0.368,10,True,Arachitol Kids
HCP02185,Neonatologist,TR16,West,T1,10,264.0,5,5,0.176,0.594,3,False,Ultra D3
HCP02186,Pediatrician,TR19,Central,T2,11,320.0,5,3,0.088,0.875,4,False,Arachitol Kids
HCP02187,General Practitioner,TR35,East,T2,8,110.0,5,3,0.148,0.667,3,True,Arachitol Kids
HCP02188,General Practitioner,TR27,South,T2,14,141.0,3,2,0.08,0.648,2,False,Uprise-D3
HCP02189,Pediatrician,TR08,North,T2,17,249.0,4,5,0.761,0.385,7,True,No alternative (DePURA loyal)
HCP02190,General Practitioner,TR28,South,T1,5,106.0,3,3,0.154,0.592,9,False,Uprise-D3
HCP02191,Pediatrician,TR19,Central,T2,19,190.0,5,4,0.093,0.327,6,False,D3 Must Forte
HCP02192,Pediatrician,TR28,South,T1,5,708.0,3,5,0.705,0.894,10,True,Kidrich D3 Nano
HCP02193,Pediatrician,TR23,South,T1,21,403.0,4,5,0.381,0.284,7,False,Arachitol Kids
HCP02194,Obstetrician-Gynecologist,TR09,North,T2,14,127.0,5,2,0.058,0.351,5,True,Arachitol Kids
HCP02195,Obstetrician-Gynecologist,TR28,South,T1,10,102.0,4,4,0.278,0.584,7,False,Other / Generic
HCP02196,Pediatrician,TR01,North,T1,12,313.0,5,3,0.182,0.903,5,False,Other / Generic
HCP02197,Obstetrician-Gynecologist,TR31,East,T1,4,191.0,5,3,0.072,0.581,7,False,Uprise-D3
HCP02198,Obstetrician-Gynecologist,TR29,South,T2,13,64.0,3,3,0.261,0.311,3,True,Uprise-D3
HCP02199,Pediatrician,TR35,East,T2,11,301.0,4,3,0.134,,3,True,D3 Must Forte
HCP02200,Neonatologist,TR01,North,T1,15,305.0,5,4,0.195,0.614,0,True,Ultra D3
HCP02201,Pediatrician,TR16,West,T1,26,329.0,4,5,0.474,0.423,4,True,Ultra D3
HCP02202,Obstetrician-Gynecologist,TR06,North,T2,3,141.0,5,2,0.087,0.57,6,False,Uprise-D3
HCP02203,General Practitioner,TR14,West,T1,11,78.0,5,4,0.298,0.546,3,True,D3 Must Forte
HCP02204,Neonatologist,TR14,West,T1,14,333.0,3,4,0.141,0.724,4,False,Kidrich D3 Nano
HCP02205,Pediatrician,TR23,South,T1,9,446.0,5,3,0.251,0.785,6,True,Arachitol Kids
HCP02206,Pediatrician,TR16,West,T1,11,418.0,4,5,0.72,0.627,4,True,No alternative (DePURA loyal)
HCP02207,Obstetrician-Gynecologist,TR35,East,T2,12,54.0,4,1,0.016,0.697,2,False,Arachitol Kids
HCP02208,General Practitioner,TR12,West,T1,14,134.0,3,4,0.338,0.816,2,True,Arachitol Kids
HCP02209,General Practitioner,TR15,West,T2,12,92.0,4,5,0.134,0.355,4,False,Arachitol Kids
HCP02210,General Practitioner,TR26,South,T1,15,234.0,3,3,0.035,0.756,3,False,Arachitol Kids
HCP02211,General Practitioner,TR12,West,T1,7,268.0,4,3,0.033,0.664,4,False,Arachitol Kids
HCP02212,Pediatrician,TR26,South,T1,15,339.0,5,1,0.022,0.566,3,False,Uprise-D3
HCP02213,Pediatrician,TR26,South,T1,4,493.0,4,5,0.455,0.361,6,True,Uprise-D3
HCP02214,Pediatrician,TR26,South,T1,25,503.0,5,3,0.355,0.351,5,True,Uprise-D3
HCP02215,Pediatrician,TR24,South,T1,17,497.0,3,5,0.357,0.437,2,False,Arachitol Kids
HCP02216,Obstetrician-Gynecologist,TR28,South,T1,5,55.0,5,5,0.506,0.993,5,True,Kidrich D3 Nano
HCP02217,Pediatrician,TR36,East,T2,5,249.0,4,4,0.274,0.765,4,True,Arachitol Kids
HCP02218,Pediatrician,TR01,North,T1,11,383.0,4,4,0.368,0.278,8,False,Uprise-D3
HCP02219,Pediatrician,TR18,West,T3,19,280.0,4,4,0.257,0.065,9,False,D3 Must Forte
HCP02220,Obstetrician-Gynecologist,TR28,South,T1,22,91.0,4,4,0.307,0.231,3,False,Uprise-D3
HCP02221,Pediatrician,TR01,North,T1,9,650.0,5,4,0.368,0.341,12,False,Uprise-D3
HCP02222,Pediatrician,TR20,Central,T2,23,400.0,4,4,0.522,0.281,3,True,Uprise-D3
HCP02223,Obstetrician-Gynecologist,TR24,South,T1,12,165.0,5,4,0.222,0.327,4,False,Other / Generic
HCP02224,Pediatrician,TR08,North,T2,10,201.0,3,5,0.573,0.628,9,True,Other / Generic
HCP02225,General Practitioner,TR15,West,T2,13,373.0,3,3,0.027,0.484,3,False,D3 Must Forte
HCP02226,Pediatrician,TR28,South,T1,15,241.0,5,4,0.494,0.568,8,True,Uprise-D3
HCP02227,General Practitioner,TR02,North,T1,12,154.0,3,4,0.083,0.56,6,False,Other / Generic
HCP02228,Pediatrician,TR04,North,T2,8,574.0,5,5,0.338,0.227,6,True,Arachitol Kids
HCP02229,Pediatrician,TR29,South,T2,5,999.0,4,3,0.243,0.611,6,True,Arachitol Kids
HCP02230,Pediatrician,TR28,South,T1,10,379.0,4,4,0.684,0.578,7,True,No alternative (DePURA loyal)
HCP02231,General Practitioner,TR23,South,T1,17,245.0,4,4,0.051,0.957,8,False,Other / Generic
HCP02232,Obstetrician-Gynecologist,TR15,West,T2,15,105.0,5,3,0.123,0.456,1,True,Uprise-D3
HCP02233,Pediatrician,TR03,North,T2,13,390.0,4,5,0.407,0.26,12,False,Uprise-D3
HCP02234,General Practitioner,TR28,South,T1,17,111.0,3,5,0.157,0.495,5,False,Kidrich D3 Nano
HCP02235,Pediatrician,TR10,North,T2,16,201.0,4,2,0.12,0.665,13,True,Arachitol Kids
HCP02236,General Practitioner,TR32,East,T3,9,147.0,2,4,0.119,0.755,6,False,Other / Generic
HCP02237,Neonatologist,TR28,South,T1,7,270.0,4,4,0.277,0.447,7,False,Uprise-D3
HCP02238,Pediatrician,TR02,North,T1,5,747.0,5,3,0.258,0.444,12,True,D3 Must Forte
HCP02239,Pediatrician,TR24,South,T1,13,326.0,4,3,0.296,0.625,7,False,Arachitol Kids
HCP02240,General Practitioner,TR32,East,T3,21,136.0,4,4,0.331,0.495,5,False,Other / Generic
HCP02241,Obstetrician-Gynecologist,TR31,East,T1,5,78.0,4,3,0.111,0.549,7,False,Uprise-D3
HCP02242,General Practitioner,TR23,South,T1,25,176.0,3,3,0.052,0.391,5,False,Other / Generic
HCP02243,Pediatrician,TR06,North,T2,6,127.0,3,3,0.154,0.579,3,False,Uprise-D3
HCP02244,General Practitioner,TR25,South,T3,19,67.0,4,3,0.126,0.408,14,False,Arachitol Kids
HCP02245,Pediatrician,TR24,South,T1,19,155.0,5,4,0.433,0.649,3,True,Uprise-D3
HCP02246,Neonatologist,TR23,South,T1,17,303.0,4,3,0.035,0.661,5,False,Ultra D3
HCP02247,Obstetrician-Gynecologist,TR11,North,T3,11,85.0,5,3,0.068,0.416,6,True,Arachitol Kids
HCP02248,Obstetrician-Gynecologist,TR31,East,T1,8,148.0,5,3,0.082,0.683,3,False,Uprise-D3
HCP02249,Obstetrician-Gynecologist,TR18,West,T3,8,66.0,5,3,0.118,0.672,5,False,Uprise-D3
HCP02250,Neonatologist,TR12,West,T1,18,293.0,5,3,0.315,0.302,3,True,Other / Generic
HCP02251,Pediatrician,TR11,North,T3,1,199.0,5,4,0.22,,3,False,Kidrich D3 Nano
HCP02252,Obstetrician-Gynecologist,TR12,West,T1,18,262.0,4,3,0.073,0.569,2,True,Uprise-D3
HCP02253,Pediatrician,TR16,West,T1,7,382.0,5,5,0.538,0.73,5,True,Uprise-D3
HCP02254,Pediatrician,TR10,North,T2,19,564.0,4,4,0.166,0.564,7,True,Other / Generic
HCP02255,Pediatrician,TR19,Central,T2,16,313.0,4,3,0.661,0.218,8,True,Arachitol Kids
HCP02256,Pediatrician,TR08,North,T2,26,294.0,4,4,0.276,0.54,8,False,Uprise-D3
HCP02257,Pediatrician,TR12,West,T1,21,170.0,5,4,0.223,0.381,5,False,Arachitol Kids
HCP02258,Pediatrician,TR04,North,T2,12,218.0,5,4,0.189,0.325,9,False,Kidrich D3 Nano
HCP02259,Pediatrician,TR14,West,T1,15,236.0,4,3,0.27,0.455,9,True,Arachitol Kids
HCP02260,Pediatrician,TR15,West,T2,11,534.0,3,3,0.291,0.752,10,False,Uprise-D3
HCP02261,Pediatrician,TR15,West,T2,23,448.0,4,3,0.26,0.498,7,False,Other / Generic
HCP02262,General Practitioner,TR26,South,T1,22,164.0,2,4,0.128,0.356,2,True,Arachitol Kids
HCP02263,General Practitioner,TR17,West,T2,26,173.0,2,4,0.185,0.462,9,True,Uprise-D3
HCP02264,General Practitioner,TR26,South,T1,14,229.0,4,2,0.036,0.776,5,False,Arachitol Kids
HCP02265,General Practitioner,TR01,North,T1,18,147.0,3,3,0.222,0.803,9,True,Arachitol Kids
HCP02266,General Practitioner,TR16,West,T1,16,209.0,3,3,0.189,0.751,2,False,Other / Generic
HCP02267,Pediatrician,TR02,North,T1,11,199.0,4,4,0.443,0.674,7,False,Arachitol Kids
HCP02268,Pediatrician,TR16,West,T1,10,423.0,4,5,0.403,0.52,5,False,Arachitol Kids
HCP02269,Pediatrician,TR23,South,T1,16,236.0,5,5,0.145,0.448,6,False,Uprise-D3
HCP02270,Pediatrician,TR28,South,T1,20,725.0,4,4,0.138,0.516,6,False,Other / Generic
HCP02271,Obstetrician-Gynecologist,TR20,Central,T2,19,232.0,4,3,0.043,0.605,8,False,Uprise-D3
HCP02272,Pediatrician,TR14,West,T1,21,388.0,4,5,0.678,0.455,5,True,Arachitol Kids
HCP02273,Neonatologist,TR11,North,T3,36,176.0,4,3,0.21,0.044,5,False,Ultra D3
HCP02274,Pediatrician,TR34,East,T3,9,258.0,4,3,0.119,0.632,5,False,D3 Must Forte
HCP02275,General Practitioner,TR08,North,T2,11,159.0,3,5,0.107,0.532,7,False,D3 Must Forte
HCP02276,Pediatrician,TR01,North,T1,9,334.0,5,3,0.252,0.362,8,True,Arachitol Kids
HCP02277,Obstetrician-Gynecologist,TR04,North,T2,9,147.0,4,4,0.5,0.675,7,True,Arachitol Kids
HCP02278,Obstetrician-Gynecologist,TR36,East,T2,22,184.0,5,3,0.342,0.402,9,True,Arachitol Kids
HCP02279,Pediatrician,TR32,East,T3,21,149.0,4,4,0.657,0.509,5,True,Arachitol Kids
HCP02280,Pediatrician,TR13,West,T1,7,399.0,4,3,0.41,0.78,6,True,Uprise-D3
HCP02281,General Practitioner,TR01,North,T1,4,115.0,4,4,0.112,0.7,4,False,Arachitol Kids
HCP02282,Pediatrician,TR28,South,T1,18,530.0,4,4,0.283,0.696,7,True,Arachitol Kids
HCP02283,Pediatrician,TR12,West,T1,8,308.0,4,4,0.31,0.415,2,True,D3 Must Forte
HCP02284,Neonatologist,TR01,North,T1,29,139.0,4,5,0.39,,5,True,Uprise-D3
HCP02285,General Practitioner,TR16,West,T1,18,82.0,3,4,0.347,0.59,3,True,Arachitol Kids
HCP02286,Pediatrician,TR16,West,T1,15,230.0,5,5,0.676,,3,True,Kidrich D3 Nano
HCP02287,Pediatrician,TR14,West,T1,3,512.0,3,4,0.392,0.477,8,True,Arachitol Kids
HCP02288,Pediatrician,TR24,South,T1,10,437.0,5,5,0.28,0.49,5,False,Other / Generic
HCP02289,Obstetrician-Gynecologist,TR26,South,T1,16,125.0,4,4,0.147,0.825,3,True,Kidrich D3 Nano
HCP02290,Pediatrician,TR21,Central,T3,8,556.0,5,5,0.269,0.572,4,False,Arachitol Kids
HCP02291,Pediatrician,TR01,North,T1,16,157.0,4,4,0.533,0.387,7,True,Arachitol Kids
HCP02292,Pediatrician,TR01,North,T1,26,782.0,4,3,0.209,,6,False,Arachitol Kids
HCP02293,Neonatologist,TR31,East,T1,13,409.0,5,5,0.139,0.58,8,False,Arachitol Kids
HCP02294,Pediatrician,TR07,North,T3,7,174.0,3,3,0.08,,3,False,D3 Must Forte
HCP02295,General Practitioner,TR15,West,T2,18,219.0,4,3,0.111,0.451,6,False,Other / Generic
HCP02296,Pediatrician,TR03,North,T2,40,230.0,4,4,0.264,0.35,3,True,Kidrich D3 Nano
HCP02297,Obstetrician-Gynecologist,TR09,North,T2,10,129.0,5,3,0.099,0.697,4,False,D3 Must Forte
HCP02298,Pediatrician,TR17,West,T2,18,122.0,5,5,0.357,0.745,5,False,Other / Generic
HCP02299,Obstetrician-Gynecologist,TR10,North,T2,8,145.0,4,3,0.089,0.782,4,False,Arachitol Kids
HCP02300,Neonatologist,TR24,South,T1,13,129.0,5,3,0.063,0.471,5,False,Arachitol Kids
HCP02301,Pediatrician,TR14,West,T1,5,331.0,4,4,0.42,0.766,4,True,Other / Generic
HCP02302,Pediatrician,TR28,South,T1,6,283.0,5,5,0.482,0.825,5,True,Arachitol Kids
HCP02303,Neonatologist,TR23,South,T1,19,372.0,4,4,0.375,0.485,2,True,Kidrich D3 Nano
HCP02304,Pediatrician,TR11,North,T3,5,343.0,4,4,0.432,0.628,4,False,Arachitol Kids
HCP02305,Obstetrician-Gynecologist,TR28,South,T1,34,340.0,5,2,0.196,0.224,3,True,Arachitol Kids
HCP02306,Obstetrician-Gynecologist,TR33,East,T2,5,256.0,3,2,0.167,0.599,4,True,Uprise-D3
HCP02307,Pediatrician,TR04,North,T2,13,306.0,5,5,0.656,0.487,5,True,No alternative (DePURA loyal)
HCP02308,Pediatrician,TR24,South,T1,9,547.0,3,5,0.378,0.728,0,True,Arachitol Kids
HCP02309,Pediatrician,TR24,South,T1,24,346.0,4,5,0.699,0.483,4,True,No alternative (DePURA loyal)
HCP02310,General Practitioner,TR24,South,T1,25,242.0,3,4,0.173,0.472,5,False,Arachitol Kids
HCP02311,Pediatrician,TR01,North,T1,22,510.0,5,5,0.254,0.232,2,True,Arachitol Kids
HCP02312,General Practitioner,TR01,North,T1,13,122.0,4,5,0.42,0.795,6,True,Other / Generic
HCP02313,Pediatrician,TR12,West,T1,15,233.0,3,2,0.183,0.759,1,True,D3 Must Forte
HCP02314,Obstetrician-Gynecologist,TR02,North,T1,20,94.0,4,4,0.068,0.519,12,False,Other / Generic
HCP02315,Pediatrician,TR14,West,T1,19,326.0,4,4,0.15,0.419,5,False,Arachitol Kids
HCP02316,Pediatrician,TR31,East,T1,7,456.0,3,5,0.263,0.314,4,False,Other / Generic
HCP02317,Pediatrician,TR14,West,T1,28,211.0,5,5,0.463,0.346,1,False,Arachitol Kids
HCP02318,Pediatrician,TR14,West,T1,9,257.0,5,3,0.219,0.714,6,True,Arachitol Kids
HCP02319,Pediatrician,TR12,West,T1,4,222.0,4,4,0.616,0.887,5,True,Uprise-D3
HCP02320,Obstetrician-Gynecologist,TR16,West,T1,8,110.0,5,3,0.049,0.815,3,False,Other / Generic
HCP02321,Pediatrician,TR28,South,T1,8,404.0,4,4,0.777,0.644,6,True,No alternative (DePURA loyal)
HCP02322,Pediatrician,TR29,South,T2,13,387.0,4,4,0.11,0.625,5,False,D3 Must Forte
HCP02323,General Practitioner,TR15,West,T2,9,129.0,4,4,0.096,0.592,7,False,Other / Generic
HCP02324,General Practitioner,TR15,West,T2,32,140.0,4,4,0.173,0.396,2,True,Ultra D3
HCP02325,Pediatrician,TR08,North,T2,21,298.0,5,5,0.527,0.52,5,True,Arachitol Kids
HCP02326,Pediatrician,TR35,East,T2,11,419.0,5,4,0.301,0.737,7,True,Arachitol Kids
HCP02327,Pediatrician,TR13,West,T1,5,331.0,5,3,0.147,0.449,8,False,Arachitol Kids
HCP02328,Pediatrician,TR13,West,T1,16,474.0,5,2,0.125,0.517,6,True,D3 Must Forte
HCP02329,Pediatrician,TR16,West,T1,18,261.0,3,5,0.417,0.833,1,False,Ultra D3
HCP02330,Pediatrician,TR02,North,T1,11,664.0,4,3,0.38,,7,True,Arachitol Kids
HCP02331,General Practitioner,TR13,West,T1,24,226.0,4,3,0.126,0.353,4,False,Arachitol Kids
HCP02332,Obstetrician-Gynecologist,TR33,East,T2,6,196.0,5,5,0.241,0.861,6,False,Arachitol Kids
HCP02333,Pediatrician,TR02,North,T1,5,256.0,5,4,0.315,0.465,5,False,Arachitol Kids
HCP02334,Pediatrician,TR10,North,T2,6,278.0,5,5,0.721,0.487,3,True,Uprise-D3
HCP02335,Obstetrician-Gynecologist,TR09,North,T2,25,132.0,4,3,0.279,0.489,10,False,Arachitol Kids
HCP02336,General Practitioner,TR10,North,T2,12,164.0,3,1,0.017,0.422,9,False,Ultra D3
HCP02337,General Practitioner,TR34,East,T3,9,94.0,4,3,0.19,0.505,5,False,Kidrich D3 Nano
HCP02338,Obstetrician-Gynecologist,TR26,South,T1,12,84.0,5,3,0.174,0.596,4,False,Arachitol Kids
HCP02339,General Practitioner,TR32,East,T3,10,115.0,2,4,0.382,0.71,6,True,Ultra D3
HCP02340,General Practitioner,TR30,South,T2,11,64.0,4,3,0.294,0.589,4,True,D3 Must Forte
HCP02341,Pediatrician,TR24,South,T1,21,246.0,5,5,0.364,0.256,6,False,Ultra D3
HCP02342,Neonatologist,TR21,Central,T3,9,148.0,4,4,0.233,0.706,2,False,Uprise-D3
HCP02343,General Practitioner,TR18,West,T3,11,81.0,4,2,0.063,0.569,6,False,D3 Must Forte
HCP02344,Pediatrician,TR25,South,T3,16,371.0,5,5,0.703,0.619,4,True,No alternative (DePURA loyal)
HCP02345,General Practitioner,TR26,South,T1,6,47.0,2,4,0.051,0.516,1,False,Uprise-D3
HCP02346,Pediatrician,TR23,South,T1,24,350.0,4,5,0.417,,8,True,Uprise-D3
HCP02347,Pediatrician,TR16,West,T1,15,412.0,5,4,0.154,0.521,2,False,Arachitol Kids
HCP02348,Pediatrician,TR24,South,T1,20,215.0,3,4,0.263,0.313,2,True,Arachitol Kids
HCP02349,General Practitioner,TR05,North,T2,9,175.0,3,3,0.13,0.58,4,True,Arachitol Kids
HCP02350,Pediatrician,TR21,Central,T3,10,192.0,5,3,0.31,0.668,5,True,Kidrich D3 Nano
HCP02351,General Practitioner,TR19,Central,T2,9,97.0,3,3,0.129,,4,False,Ultra D3
HCP02352,General Practitioner,TR19,Central,T2,31,117.0,2,4,0.051,0.467,4,False,Ultra D3
HCP02353,Pediatrician,TR18,West,T3,7,294.0,4,4,0.377,0.759,4,False,D3 Must Forte
HCP02354,Pediatrician,TR27,South,T2,18,415.0,5,2,0.061,0.445,1,False,D3 Must Forte
HCP02355,Pediatrician,TR27,South,T2,13,471.0,5,5,0.65,0.447,2,True,No alternative (DePURA loyal)
HCP02356,General Practitioner,TR13,West,T1,26,70.0,3,4,0.258,0.401,4,True,Arachitol Kids
HCP02357,Neonatologist,TR14,West,T1,11,142.0,3,3,0.04,0.361,9,False,D3 Must Forte
HCP02358,Pediatrician,TR01,North,T1,20,626.0,4,3,0.309,0.438,9,False,Arachitol Kids
HCP02359,General Practitioner,TR03,North,T2,22,90.0,3,3,0.063,0.469,2,False,D3 Must Forte
HCP02360,Neonatologist,TR11,North,T3,11,366.0,5,2,0.093,0.705,2,False,Arachitol Kids
HCP02361,General Practitioner,TR28,South,T1,11,476.0,3,3,0.138,0.56,3,False,Uprise-D3
HCP02362,Pediatrician,TR28,South,T1,19,310.0,4,4,0.249,0.4,9,True,Arachitol Kids
HCP02363,Pediatrician,TR10,North,T2,10,179.0,5,4,0.437,0.366,3,True,Kidrich D3 Nano
HCP02364,Obstetrician-Gynecologist,TR31,East,T1,10,117.0,5,3,0.058,0.744,7,False,Arachitol Kids
HCP02365,Pediatrician,TR14,West,T1,34,410.0,5,4,0.326,0.354,7,True,D3 Must Forte
HCP02366,Pediatrician,TR28,South,T1,3,175.0,5,4,0.164,0.487,4,False,Arachitol Kids
HCP02367,Pediatrician,TR16,West,T1,5,307.0,5,3,0.346,0.502,4,True,Other / Generic
HCP02368,Pediatrician,TR26,South,T1,3,471.0,4,4,0.244,0.429,7,True,Arachitol Kids
HCP02369,General Practitioner,TR14,West,T1,6,223.0,3,4,0.127,0.748,7,False,Arachitol Kids
HCP02370,Neonatologist,TR02,North,T1,9,147.0,5,3,0.16,0.424,12,False,Uprise-D3
HCP02371,Neonatologist,TR11,North,T3,4,346.0,4,3,0.147,0.79,8,False,Other / Generic
HCP02372,General Practitioner,TR26,South,T1,5,156.0,3,2,0.034,0.719,7,False,Uprise-D3
HCP02373,Obstetrician-Gynecologist,TR32,East,T3,18,144.0,4,4,0.033,0.618,6,False,Ultra D3
HCP02374,Obstetrician-Gynecologist,TR24,South,T1,14,122.0,5,3,0.016,0.607,2,False,Other / Generic
HCP02375,Neonatologist,TR28,South,T1,33,476.0,3,4,0.152,0.297,7,False,Other / Generic
HCP02376,Obstetrician-Gynecologist,TR01,North,T1,11,144.0,4,4,0.394,0.658,11,True,Ultra D3
HCP02377,Obstetrician-Gynecologist,TR27,South,T2,16,135.0,5,4,0.12,0.669,3,False,Arachitol Kids
HCP02378,Pediatrician,TR29,South,T2,17,356.0,4,3,0.049,0.712,4,False,Other / Generic
HCP02379,Pediatrician,TR15,West,T2,17,491.0,4,4,0.195,0.179,4,False,Uprise-D3
HCP02380,Pediatrician,TR18,West,T3,18,171.0,4,3,0.153,0.25,2,False,Ultra D3
HCP02381,General Practitioner,TR01,North,T1,11,280.0,3,3,0.127,0.504,12,False,D3 Must Forte
HCP02382,Neonatologist,TR06,North,T2,12,168.0,5,5,0.686,0.387,5,True,Kidrich D3 Nano
HCP02383,Neonatologist,TR01,North,T1,19,264.0,4,4,0.124,0.651,10,False,Other / Generic
HCP02384,Obstetrician-Gynecologist,TR26,South,T1,16,80.0,4,5,0.121,0.67,2,False,Uprise-D3
HCP02385,Obstetrician-Gynecologist,TR28,South,T1,11,59.0,4,5,0.187,0.385,10,False,Uprise-D3
HCP02386,Pediatrician,TR03,North,T2,36,368.0,3,5,0.61,0.392,6,False,No alternative (DePURA loyal)
HCP02387,Pediatrician,TR33,East,T2,25,229.0,4,5,0.508,0.457,5,True,Uprise-D3
HCP02388,General Practitioner,TR30,South,T2,10,183.0,3,4,0.2,0.714,8,False,Uprise-D3
HCP02389,Pediatrician,TR22,Central,T3,24,279.0,5,5,0.493,0.647,4,False,Arachitol Kids
HCP02390,General Practitioner,TR36,East,T2,11,77.0,3,4,0.17,0.758,7,False,Uprise-D3
HCP02391,General Practitioner,TR31,East,T1,21,264.0,3,4,0.119,0.453,5,False,Ultra D3
HCP02392,Pediatrician,TR09,North,T2,11,216.0,5,5,0.208,0.71,7,False,D3 Must Forte
HCP02393,General Practitioner,TR34,East,T3,6,112.0,2,3,0.236,0.534,1,False,Uprise-D3
HCP02394,General Practitioner,TR16,West,T1,9,100.0,5,3,0.08,0.737,2,False,Arachitol Kids
HCP02395,General Practitioner,TR05,North,T2,8,145.0,4,2,0.05,0.575,9,False,Other / Generic
HCP02396,Obstetrician-Gynecologist,TR08,North,T2,19,143.0,4,4,0.099,0.232,4,False,Uprise-D3
HCP02397,Pediatrician,TR25,South,T3,17,244.0,3,3,0.36,0.443,10,True,Kidrich D3 Nano
HCP02398,Obstetrician-Gynecologist,TR36,East,T2,21,73.0,5,4,0.076,0.503,11,False,Uprise-D3
HCP02399,Pediatrician,TR16,West,T1,20,266.0,5,4,0.295,0.375,7,True,Kidrich D3 Nano
HCP02400,Pediatrician,TR22,Central,T3,9,234.0,5,5,0.805,0.767,8,True,Other / Generic
HCP02401,Pediatrician,TR12,West,T1,6,508.0,5,5,0.519,0.438,5,True,Uprise-D3
HCP02402,Obstetrician-Gynecologist,TR30,South,T2,6,179.0,4,4,0.079,0.64,8,False,Uprise-D3
HCP02403,Obstetrician-Gynecologist,TR03,North,T2,18,118.0,4,4,0.079,0.643,6,False,Uprise-D3
HCP02404,Pediatrician,TR23,South,T1,16,349.0,5,4,0.451,0.54,6,True,Arachitol Kids
HCP02405,General Practitioner,TR23,South,T1,4,160.0,4,3,0.077,0.65,5,False,Uprise-D3
HCP02406,Obstetrician-Gynecologist,TR01,North,T1,22,114.0,4,3,0.027,0.567,3,False,Arachitol Kids
HCP02407,Neonatologist,TR33,East,T2,20,104.0,5,3,0.073,0.522,9,False,Kidrich D3 Nano
HCP02408,Pediatrician,TR35,East,T2,21,455.0,3,2,0.032,0.633,3,False,Uprise-D3
HCP02409,Pediatrician,TR16,West,T1,26,359.0,3,5,0.456,0.436,4,True,Uprise-D3
HCP02410,Pediatrician,TR26,South,T1,3,240.0,5,2,0.139,0.493,3,True,Arachitol Kids
HCP02411,Obstetrician-Gynecologist,TR30,South,T2,24,175.0,5,4,0.15,0.524,4,False,Arachitol Kids
HCP02412,Pediatrician,TR04,North,T2,8,254.0,4,4,0.458,0.702,10,True,D3 Must Forte
HCP02413,Pediatrician,TR02,North,T1,11,354.0,4,3,0.251,0.462,8,True,Other / Generic
HCP02414,Neonatologist,TR25,South,T3,18,357.0,4,2,0.253,0.603,6,True,Arachitol Kids
HCP02415,Pediatrician,TR21,Central,T3,20,876.0,5,4,0.343,0.41,5,True,Arachitol Kids
HCP02416,General Practitioner,TR25,South,T3,19,207.0,3,3,0.066,0.505,6,False,Uprise-D3
HCP02417,Neonatologist,TR22,Central,T3,32,136.0,5,3,0.201,0.245,5,True,D3 Must Forte
HCP02418,Pediatrician,TR26,South,T1,3,690.0,4,3,0.273,0.813,7,False,Other / Generic
HCP02419,Pediatrician,TR05,North,T2,4,154.0,4,4,0.129,1.0,7,False,D3 Must Forte
HCP02420,Pediatrician,TR09,North,T2,15,454.0,5,3,0.146,0.614,1,True,D3 Must Forte
