consumer_id,child_age_group,region,city_tier,awareness,price_sensitivity,brand_trust,adherence_score,current_brand,consumer_segment
CON02602,0-12 months,East,T1,4,3.0,4,0.928,Other brand,Convenience-driven
CON02603,13-18 years,North,T2,4,4.0,2,0.424,Not currently buying,Price-sensitive
CON02604,0-12 months,East,T3,4,4.0,4,0.432,Not currently buying,Price-sensitive
CON02605,0-12 months,West,T1,5,3.0,4,0.937,DePURA Kids,Convenience-driven
CON02606,0-12 months,South,T1,3,3.0,2,0.501,Not currently buying,Mainstream
CON02607,0-12 months,Central,T2,4,5.0,4,0.709,Other brand,Price-sensitive
CON02608,0-12 months,Central,T3,3,5.0,4,0.614,Other brand,Price-sensitive
CON02609,0-12 months,South,T1,4,4.0,4,0.624,Other brand,Price-sensitive
CON02610,6-12 years,North,T1,5,3.0,4,0.559,DePURA Kids,Mainstream
CON02611,13-18 years,North,T2,5,3.0,4,0.876,Other brand,Convenience-driven
CON02612,0-12 months,South,T1,3,3.0,4,0.55,Other brand,Convenience-driven
CON02613,0-12 months,South,T2,5,2.0,4,0.712,DePURA Kids,Health-conscious
CON02614,0-12 months,Central,T3,4,3.0,3,0.619,Other brand,Mainstream
CON02615,13-18 years,East,T3,4,3.0,4,0.551,Other brand,Mainstream
CON02616,13-18 years,North,T1,3,3.0,3,0.43,Not currently buying,Mainstream
CON02617,1-5 years,East,T3,5,4.0,3,0.383,DePURA Kids,Price-sensitive
CON02618,0-12 months,West,T1,4,3.0,4,0.831,Other brand,Health-conscious
CON02619,0-12 months,East,T2,2,2.0,3,0.805,Other brand,Low-awareness
CON02620,1-5 years,West,T3,5,3.0,5,0.629,Other brand,Mainstream
CON02621,0-12 months,South,T1,3,3.0,4,0.533,Other brand,Mainstream
CON02622,6-12 years,East,T2,3,3.0,3,0.814,Other brand,Mainstream
CON02623,6-12 years,East,T1,4,3.0,3,0.725,Not currently buying,Convenience-driven
CON02624,1-5 years,North,T1,4,5.0,5,0.426,Not currently buying,Price-sensitive
CON02625,1-5 years,South,T1,4,2.0,3,0.431,Other brand,Mainstream
CON02626,0-12 months,West,T2,3,3.0,5,0.67,Other brand,Convenience-driven
CON02627,1-5 years,West,T1,3,2.0,4,0.675,Other brand,Mainstream
CON02628,0-12 months,South,T1,2,3.0,5,0.957,DePURA Kids,Low-awareness
CON02629,6-12 years,West,T1,2,4.0,3,0.501,Other brand,Low-awareness
CON02630,0-12 months,South,T1,4,2.0,3,0.537,Other brand,Convenience-driven
CON02631,6-12 years,South,T1,5,3.0,4,0.512,DePURA Kids,Convenience-driven
CON02632,0-12 months,South,T2,4,3.0,3,0.548,Not currently buying,Mainstream
CON02633,1-5 years,West,T3,3,5.0,4,0.171,Not currently buying,Price-sensitive
CON02634,0-12 months,West,T1,3,2.0,3,0.452,Other brand,Mainstream
CON02635,1-5 years,West,T1,4,3.0,3,0.428,Other brand,Mainstream
CON02636,6-12 years,South,T1,4,2.0,3,0.918,Not currently buying,Mainstream
CON02637,6-12 years,East,T3,4,4.0,5,0.599,Other brand,Price-sensitive
CON02638,0-12 months,West,T1,2,4.0,3,0.548,Other brand,Low-awareness
CON02639,0-12 months,West,T1,3,2.0,4,1.0,DePURA Kids,Health-conscious
CON02640,1-5 years,South,T1,3,4.0,3,0.559,Other brand,Price-sensitive
CON02641,1-5 years,West,T1,4,3.0,4,0.59,Other brand,Convenience-driven
CON02642,6-12 years,North,T1,4,5.0,2,0.595,Other brand,Price-sensitive
CON02643,0-12 months,North,T1,4,5.0,5,0.617,Other brand,Price-sensitive
CON02644,6-12 years,South,T1,4,4.0,5,0.796,DePURA Kids,Price-sensitive
CON02645,0-12 months,West,T2,4,3.0,4,0.997,DePURA Kids,Health-conscious
CON02646,0-12 months,South,T1,5,2.0,5,0.782,DePURA Kids,Health-conscious
CON02647,0-12 months,South,T1,3,2.0,3,0.495,DePURA Kids,Convenience-driven
CON02648,0-12 months,West,T1,5,3.0,4,0.728,DePURA Kids,Convenience-driven
CON02649,6-12 years,South,T1,4,3.0,3,0.372,Other brand,Convenience-driven
CON02650,0-12 months,West,T1,5,5.0,4,0.68,Other brand,Price-sensitive
CON02651,0-12 months,East,T2,4,2.0,4,0.678,Other brand,Mainstream
CON02652,0-12 months,East,T2,3,1.0,4,0.781,Not currently buying,Convenience-driven
CON02653,6-12 years,South,T3,3,3.0,3,0.376,Other brand,Convenience-driven
CON02654,1-5 years,West,T2,4,3.0,5,0.773,Other brand,Health-conscious
CON02655,1-5 years,East,T3,3,4.0,4,0.298,Other brand,Price-sensitive
CON02656,6-12 years,West,T1,5,3.0,2,0.403,DePURA Kids,Mainstream
CON02657,6-12 years,Central,T2,3,3.0,5,0.352,Other brand,Mainstream
CON02658,13-18 years,East,T3,3,3.0,5,0.723,DePURA Kids,Health-conscious
CON02659,6-12 years,South,T1,5,4.0,4,0.578,DePURA Kids,Price-sensitive
CON02660,0-12 months,West,T2,4,3.0,4,0.873,Other brand,Health-conscious
CON02661,1-5 years,North,T1,4,2.0,3,0.701,DePURA Kids,Mainstream
CON02662,13-18 years,South,T1,3,4.0,2,0.407,Other brand,Price-sensitive
CON02663,1-5 years,North,T1,3,4.0,1,0.405,Not currently buying,Price-sensitive
CON02664,1-5 years,North,T1,5,4.0,4,0.534,DePURA Kids,Price-sensitive
CON02665,1-5 years,North,T2,3,2.0,5,0.34,Other brand,Mainstream
CON02666,1-5 years,South,T1,3,,4,0.61,DePURA Kids,Mainstream
CON02667,1-5 years,East,T3,4,4.0,5,0.902,DePURA Kids,Price-sensitive
CON02668,6-12 years,North,T1,4,2.0,3,0.47,Other brand,Mainstream
CON02669,1-5 years,South,T1,3,5.0,4,0.482,Not currently buying,Price-sensitive
CON02670,0-12 months,Central,T2,4,3.0,5,0.847,DePURA Kids,Health-conscious
CON02671,0-12 months,South,T1,5,2.0,4,0.894,Other brand,Convenience-driven
CON02672,1-5 years,South,T1,3,4.0,3,0.612,Other brand,Price-sensitive
CON02673,6-12 years,South,T1,5,3.0,4,0.628,Other brand,Convenience-driven
CON02674,6-12 years,South,T2,4,2.0,5,0.713,DePURA Kids,Health-conscious
CON02675,0-12 months,North,T2,4,4.0,4,1.0,DePURA Kids,Price-sensitive
CON02676,1-5 years,North,T2,3,3.0,4,0.761,Other brand,Convenience-driven
CON02677,6-12 years,East,T1,3,3.0,1,0.626,Other brand,Mainstream
CON02678,1-5 years,North,T1,5,4.0,5,0.751,DePURA Kids,Price-sensitive
CON02679,6-12 years,East,T2,3,5.0,4,0.506,Other brand,Price-sensitive
CON02680,1-5 years,West,T2,4,4.0,4,0.624,DePURA Kids,Price-sensitive
CON02681,0-12 months,West,T1,3,4.0,4,0.656,Other brand,Price-sensitive
CON02682,0-12 months,West,T1,4,4.0,4,0.492,DePURA Kids,Price-sensitive
CON02683,1-5 years,West,T1,4,2.0,2,0.43,Not currently buying,Mainstream
CON02684,1-5 years,South,T2,5,4.0,4,0.58,DePURA Kids,Price-sensitive
CON02685,0-12 months,South,T1,5,2.0,5,0.861,Other brand,Convenience-driven
CON02686,6-12 years,West,T1,3,3.0,4,0.361,Other brand,Mainstream
CON02687,6-12 years,South,T1,3,5.0,5,0.401,Not currently buying,Price-sensitive
CON02688,6-12 years,South,T1,2,3.0,3,0.734,DePURA Kids,Low-awareness
CON02689,1-5 years,South,T1,4,4.0,4,0.607,Not currently buying,Price-sensitive
CON02690,0-12 months,West,T1,5,3.0,3,0.947,Other brand,Convenience-driven
CON02691,0-12 months,East,T1,2,3.0,5,0.722,DePURA Kids,Low-awareness
CON02692,1-5 years,North,T2,3,2.0,3,0.76,Not currently buying,Mainstream
CON02693,6-12 years,East,T3,5,3.0,5,0.525,DePURA Kids,Mainstream
CON02694,6-12 years,South,T1,4,3.0,5,0.478,Other brand,Mainstream
CON02695,0-12 months,East,T3,4,3.0,5,0.836,Other brand,Health-conscious
CON02696,0-12 months,East,T3,5,2.0,3,0.484,Other brand,Convenience-driven
CON02697,0-12 months,North,T1,5,2.0,4,0.759,Other brand,Convenience-driven
CON02698,1-5 years,West,T1,4,1.0,4,0.553,Not currently buying,Mainstream
CON02699,0-12 months,South,T1,5,2.0,3,0.989,DePURA Kids,Convenience-driven
CON02700,0-12 months,North,T2,3,2.0,4,0.645,Not currently buying,Mainstream
CON02701,1-5 years,Central,T3,5,2.0,3,0.42,Other brand,Mainstream
CON02702,0-12 months,West,T1,5,3.0,5,1.0,Other brand,Convenience-driven
CON02703,0-12 months,East,T2,2,3.0,4,0.674,Other brand,Low-awareness
CON02704,0-12 months,North,T2,4,3.0,4,0.898,Not currently buying,Health-conscious
CON02705,0-12 months,North,T2,4,2.0,2,0.586,DePURA Kids,Mainstream
CON02706,0-12 months,West,T2,5,3.0,3,0.803,Other brand,Mainstream
CON02707,6-12 years,North,T2,5,5.0,4,0.684,Not currently buying,Price-sensitive
CON02708,0-12 months,South,T2,3,3.0,4,0.506,Other brand,Mainstream
CON02709,1-5 years,North,T1,5,1.0,2,0.448,Other brand,Mainstream
CON02710,0-12 months,South,T1,3,4.0,3,0.472,Other brand,Price-sensitive
CON02711,0-12 months,West,T1,3,2.0,2,0.818,Other brand,Mainstream
CON02712,0-12 months,East,T3,3,3.0,2,0.823,DePURA Kids,Mainstream
CON02713,0-12 months,East,T2,5,5.0,4,0.573,Other brand,Price-sensitive
CON02714,0-12 months,South,T2,3,3.0,3,0.715,Other brand,Mainstream
CON02715,0-12 months,West,T1,4,1.0,5,0.995,DePURA Kids,Health-conscious
CON02716,0-12 months,West,T1,5,3.0,5,0.888,DePURA Kids,Convenience-driven
CON02717,0-12 months,North,T1,3,2.0,5,0.529,Other brand,Convenience-driven
CON02718,0-12 months,East,T2,4,4.0,3,0.752,Other brand,Price-sensitive
CON02719,0-12 months,East,T2,4,4.0,4,0.873,Other brand,Price-sensitive
CON02720,6-12 years,North,T2,3,4.0,4,0.658,DePURA Kids,Price-sensitive
CON02721,6-12 years,West,T3,5,3.0,3,0.588,Other brand,Mainstream
CON02722,1-5 years,South,T1,3,3.0,5,0.488,Other brand,Mainstream
CON02723,6-12 years,Central,T3,2,2.0,2,0.413,Other brand,Low-awareness
CON02724,1-5 years,West,T3,3,4.0,3,0.617,Not currently buying,Price-sensitive
CON02725,0-12 months,South,T1,3,3.0,4,0.735,Other brand,Health-conscious
CON02726,0-12 months,South,T1,2,1.0,2,0.532,Other brand,Low-awareness
CON02727,0-12 months,West,T1,3,3.0,3,0.826,Other brand,Mainstream
CON02728,0-12 months,North,T1,4,3.0,3,0.839,Other brand,Mainstream
CON02729,0-12 months,West,T1,4,3.0,4,0.236,DePURA Kids,Mainstream
CON02730,0-12 months,North,T2,4,3.0,3,0.951,Other brand,Mainstream
CON02731,6-12 years,South,T1,4,4.0,3,0.509,Other brand,Price-sensitive
CON02732,0-12 months,Central,T2,4,3.0,4,1.0,Other brand,Health-conscious
CON02733,13-18 years,North,T2,3,2.0,3,0.839,Other brand,Mainstream
CON02734,0-12 months,West,T1,4,3.0,4,1.0,Other brand,Health-conscious
CON02735,0-12 months,East,T2,5,2.0,3,0.672,DePURA Kids,Mainstream
CON02736,1-5 years,East,T1,5,,4,0.38,Not currently buying,Mainstream
CON02737,0-12 months,South,T1,3,2.0,5,0.579,DePURA Kids,Convenience-driven
CON02738,6-12 years,North,T1,3,3.0,4,0.492,Not currently buying,Convenience-driven
CON02739,1-5 years,South,T1,2,3.0,3,0.502,Other brand,Low-awareness
CON02740,0-12 months,North,T1,2,4.0,4,0.673,Not currently buying,Low-awareness
CON02741,0-12 months,East,T2,2,2.0,4,0.64,Other brand,Low-awareness
CON02742,0-12 months,South,T1,2,4.0,5,0.372,Other brand,Low-awareness
CON02743,0-12 months,North,T3,4,4.0,4,0.831,Other brand,Price-sensitive
CON02744,0-12 months,North,T2,4,4.0,4,0.771,Other brand,Price-sensitive
CON02745,0-12 months,South,T2,4,4.0,4,0.709,DePURA Kids,Price-sensitive
CON02746,0-12 months,North,T2,2,2.0,4,0.903,Other brand,Low-awareness
CON02747,6-12 years,West,T2,3,4.0,3,0.58,Not currently buying,Price-sensitive
CON02748,1-5 years,North,T1,4,2.0,4,0.597,Other brand,Mainstream
CON02749,0-12 months,East,T2,3,3.0,2,0.895,Other brand,Convenience-driven
CON02750,0-12 months,South,T1,3,4.0,3,0.523,Other brand,Price-sensitive
CON02751,0-12 months,North,T2,2,5.0,5,0.223,Other brand,Low-awareness
CON02752,1-5 years,South,T1,4,3.0,3,0.581,Other brand,Mainstream
CON02753,13-18 years,West,T3,2,,3,0.59,Other brand,Low-awareness
CON02754,6-12 years,North,T1,4,5.0,5,0.515,Other brand,Price-sensitive
CON02755,1-5 years,West,T3,1,5.0,5,0.524,Other brand,Low-awareness
CON02756,1-5 years,West,T1,3,4.0,4,0.513,Other brand,Price-sensitive
CON02757,0-12 months,North,T2,3,2.0,5,0.774,Other brand,Health-conscious
CON02758,0-12 months,East,T3,4,4.0,5,0.433,Other brand,Price-sensitive
CON02759,6-12 years,North,T2,3,4.0,4,0.417,Not currently buying,Price-sensitive
CON02760,0-12 months,South,T3,3,3.0,4,0.999,DePURA Kids,Convenience-driven
CON02761,1-5 years,East,T2,2,4.0,2,0.296,Other brand,Low-awareness
CON02762,6-12 years,North,T1,5,3.0,4,0.515,Other brand,Mainstream
CON02763,0-12 months,North,T2,3,1.0,3,1.0,DePURA Kids,Mainstream
CON02764,1-5 years,South,T1,4,2.0,4,0.622,DePURA Kids,Mainstream
CON02765,0-12 months,Central,T3,4,4.0,4,0.697,Not currently buying,Price-sensitive
CON02766,0-12 months,South,T2,3,3.0,5,0.761,Other brand,Convenience-driven
CON02767,0-12 months,West,T3,4,4.0,4,0.946,Other brand,Price-sensitive
CON02768,1-5 years,East,T2,5,5.0,3,0.667,Other brand,Price-sensitive
CON02769,0-12 months,North,T2,5,2.0,4,0.862,Other brand,Health-conscious
CON02770,0-12 months,West,T3,3,5.0,3,0.975,Other brand,Price-sensitive
CON02771,0-12 months,East,T1,5,4.0,2,0.671,Other brand,Price-sensitive
CON02772,0-12 months,North,T2,3,2.0,5,0.93,DePURA Kids,Health-conscious
CON02773,1-5 years,South,T1,4,3.0,4,0.65,Not currently buying,Mainstream
CON02774,0-12 months,West,T1,4,5.0,3,0.871,Other brand,Price-sensitive
CON02775,0-12 months,South,T1,3,3.0,4,0.638,DePURA Kids,Mainstream
CON02776,0-12 months,North,T2,5,3.0,3,0.364,Other brand,Mainstream
CON02777,0-12 months,South,T1,3,4.0,4,0.847,Other brand,Price-sensitive
CON02778,1-5 years,South,T1,3,2.0,5,0.519,Not currently buying,Mainstream
CON02779,1-5 years,South,T1,5,4.0,4,0.386,Other brand,Price-sensitive
CON02780,1-5 years,North,T3,4,3.0,5,0.663,Other brand,Mainstream
CON02781,1-5 years,West,T2,2,2.0,3,0.488,Other brand,Low-awareness
CON02782,0-12 months,West,T2,3,4.0,3,0.525,Other brand,Price-sensitive
CON02783,0-12 months,South,T1,4,3.0,2,0.641,Not currently buying,Mainstream
CON02784,0-12 months,East,T3,3,5.0,5,0.739,Other brand,Price-sensitive
CON02785,0-12 months,North,T1,5,5.0,4,0.647,Other brand,Price-sensitive
CON02786,1-5 years,East,T3,2,4.0,3,0.55,Other brand,Low-awareness
CON02787,6-12 years,East,T1,3,3.0,2,0.566,Other brand,Convenience-driven
CON02788,0-12 months,West,T2,3,5.0,4,0.403,Other brand,Price-sensitive
CON02789,0-12 months,Central,T3,4,4.0,4,0.614,Other brand,Price-sensitive
CON02790,6-12 years,North,T3,3,4.0,4,0.47,Other brand,Price-sensitive
CON02791,1-5 years,Central,T2,4,3.0,4,0.56,Not currently buying,Mainstream
CON02792,0-12 months,South,T2,5,3.0,4,0.906,Other brand,Health-conscious
CON02793,1-5 years,North,T1,3,2.0,2,0.655,Other brand,Mainstream
CON02794,0-12 months,East,T3,5,4.0,5,0.9,Other brand,Price-sensitive
CON02795,6-12 years,Central,T2,2,1.0,5,0.667,DePURA Kids,Low-awareness
CON02796,1-5 years,South,T1,4,3.0,4,0.246,Not currently buying,Mainstream
CON02797,1-5 years,West,T3,3,4.0,4,0.683,Other brand,Price-sensitive
CON02798,6-12 years,North,T2,4,5.0,4,0.349,Not currently buying,Price-sensitive
CON02799,0-12 months,West,T2,3,4.0,4,0.596,Other brand,Price-sensitive
CON02800,0-12 months,Central,T2,3,2.0,4,0.302,DePURA Kids,Mainstream
CON02801,1-5 years,West,T1,4,3.0,3,0.804,DePURA Kids,Mainstream
CON02802,0-12 months,South,T1,4,3.0,3,0.628,Other brand,Mainstream
CON02803,1-5 years,North,T1,3,3.0,3,0.542,Other brand,Convenience-driven
CON02804,1-5 years,South,T1,3,3.0,5,0.496,Other brand,Convenience-driven
CON02805,0-12 months,Central,T3,3,4.0,5,0.882,Not currently buying,Price-sensitive
CON02806,0-12 months,East,T2,5,3.0,5,0.511,Other brand,Mainstream
CON02807,6-12 years,Central,T2,3,3.0,3,0.733,Other brand,Mainstream
CON02808,0-12 months,North,T1,3,3.0,3,0.873,Other brand,Mainstream
CON02809,0-12 months,South,T2,4,3.0,5,0.813,Other brand,Health-conscious
CON02810,0-12 months,East,T3,3,4.0,3,0.491,Not currently buying,Price-sensitive
CON02811,6-12 years,South,T1,4,2.0,4,0.434,Other brand,Mainstream
CON02812,0-12 months,West,T2,3,3.0,4,0.766,Other brand,Health-conscious
CON02813,0-12 months,Central,T3,4,5.0,4,0.785,DePURA Kids,Price-sensitive
CON02814,0-12 months,East,T1,3,,2,0.651,Other brand,Mainstream
CON02815,0-12 months,North,T1,3,3.0,4,0.458,Other brand,Mainstream
CON02816,1-5 years,North,T1,3,4.0,4,0.587,Other brand,Price-sensitive
CON02817,6-12 years,South,T2,3,3.0,4,0.341,Other brand,Mainstream
CON02818,0-12 months,North,T2,1,4.0,1,0.618,Other brand,Low-awareness
CON02819,0-12 months,South,T1,3,5.0,4,0.705,Not currently buying,Price-sensitive
CON02820,13-18 years,East,T2,3,2.0,5,0.682,DePURA Kids,Mainstream
CON02821,1-5 years,North,T2,3,2.0,4,0.751,DePURA Kids,Health-conscious
CON02822,0-12 months,East,T3,5,4.0,5,0.816,Not currently buying,Price-sensitive
CON02823,6-12 years,South,T2,3,2.0,4,0.595,DePURA Kids,Mainstream
CON02824,13-18 years,South,T1,4,2.0,3,0.556,Other brand,Mainstream
CON02825,0-12 months,Central,T2,1,3.0,4,0.685,Not currently buying,Low-awareness
CON02826,6-12 years,North,T2,4,3.0,4,0.508,Not currently buying,Mainstream
CON02827,0-12 months,South,T1,4,4.0,5,0.673,Other brand,Price-sensitive
CON02828,1-5 years,North,T1,4,2.0,4,0.656,DePURA Kids,Mainstream
CON02829,0-12 months,West,T1,3,5.0,2,0.421,Not currently buying,Price-sensitive
CON02830,0-12 months,South,T1,4,4.0,5,0.62,Other brand,Price-sensitive
CON02831,0-12 months,East,T1,5,4.0,5,0.779,Other brand,Price-sensitive
CON02832,6-12 years,North,T2,4,4.0,4,0.667,Other brand,Price-sensitive
CON02833,1-5 years,North,T1,2,3.0,4,0.465,Other brand,Low-awareness
CON02834,0-12 months,North,T1,2,3.0,3,1.0,DePURA Kids,Low-awareness
CON02835,0-12 months,South,T2,4,4.0,5,0.785,DePURA Kids,Price-sensitive
CON02836,1-5 years,West,T1,4,2.0,5,0.625,Other brand,Convenience-driven
CON02837,0-12 months,North,T2,3,2.0,3,0.666,Not currently buying,Mainstream
CON02838,0-12 months,South,T2,1,4.0,3,0.447,Not currently buying,Low-awareness
CON02839,0-12 months,North,T2,2,5.0,2,0.52,Other brand,Low-awareness
CON02840,13-18 years,Central,T3,3,3.0,4,0.634,Other brand,Mainstream
CON02841,0-12 months,South,T1,5,3.0,5,0.645,Other brand,Convenience-driven
CON02842,0-12 months,East,T3,5,4.0,2,0.774,DePURA Kids,Price-sensitive
CON02843,0-12 months,West,T1,4,3.0,4,0.767,DePURA Kids,Health-conscious
CON02844,6-12 years,South,T1,4,2.0,3,0.848,Not currently buying,Convenience-driven
CON02845,0-12 months,North,T1,4,4.0,5,0.81,Other brand,Price-sensitive
CON02846,0-12 months,Central,T2,4,5.0,3,1.0,Other brand,Price-sensitive
CON02847,0-12 months,West,T1,3,3.0,4,0.652,Not currently buying,Mainstream
CON02848,0-12 months,West,T1,3,3.0,3,0.727,Other brand,Mainstream
CON02849,0-12 months,East,T2,3,3.0,5,0.432,Other brand,Mainstream
CON02850,6-12 years,South,T1,5,2.0,3,0.558,Other brand,Mainstream
CON02851,1-5 years,Central,T3,3,3.0,3,0.532,Other brand,Mainstream
CON02852,0-12 months,North,T2,3,3.0,3,0.541,Other brand,Mainstream
CON02853,0-12 months,South,T1,3,5.0,5,0.829,Not currently buying,Price-sensitive
CON02854,1-5 years,West,T2,4,3.0,5,0.549,Other brand,Mainstream
CON02855,0-12 months,South,T1,3,2.0,5,0.72,DePURA Kids,Health-conscious
CON02856,1-5 years,South,T2,3,2.0,4,0.462,Not currently buying,Mainstream
CON02857,1-5 years,South,T2,4,1.0,2,0.577,Other brand,Mainstream
CON02858,0-12 months,West,T1,4,4.0,5,0.908,Other brand,Price-sensitive
CON02859,6-12 years,East,T1,3,2.0,5,0.72,DePURA Kids,Convenience-driven
CON02860,6-12 years,West,T1,5,4.0,2,0.601,Other brand,Price-sensitive
CON02861,6-12 years,South,T3,4,5.0,5,0.577,Not currently buying,Price-sensitive
CON02862,1-5 years,West,T1,5,4.0,2,0.737,Other brand,Price-sensitive
CON02863,1-5 years,East,T3,3,4.0,5,0.339,Other brand,Price-sensitive
CON02864,0-12 months,West,T1,5,3.0,5,0.965,DePURA Kids,Health-conscious
CON02865,1-5 years,North,T2,3,3.0,3,0.395,Not currently buying,Convenience-driven
CON02866,1-5 years,East,T2,5,2.0,4,0.441,Not currently buying,Mainstream
CON02867,6-12 years,West,T1,4,3.0,4,0.462,Other brand,Mainstream
CON02868,1-5 years,East,T3,5,3.0,3,0.789,Other brand,Mainstream
CON02869,6-12 years,East,T1,4,4.0,4,0.4,Not currently buying,Price-sensitive
CON02870,6-12 years,Central,T3,3,3.0,5,0.468,DePURA Kids,Convenience-driven
CON02871,1-5 years,West,T1,4,3.0,4,0.396,Not currently buying,Convenience-driven
CON02872,1-5 years,North,T1,4,2.0,3,0.622,DePURA Kids,Convenience-driven
CON02873,1-5 years,North,T3,4,2.0,4,0.452,Other brand,Mainstream
CON02874,0-12 months,East,T1,3,3.0,3,0.698,Other brand,Mainstream
CON02875,1-5 years,West,T1,3,4.0,4,0.88,Not currently buying,Price-sensitive
CON02876,0-12 months,North,T2,2,4.0,4,0.396,Other brand,Low-awareness
CON02877,0-12 months,North,T1,5,4.0,4,0.557,Other brand,Price-sensitive
CON02878,0-12 months,Central,T2,1,3.0,4,0.391,Other brand,Low-awareness
CON02879,6-12 years,Central,T3,4,4.0,5,0.675,Not currently buying,Price-sensitive
CON02880,0-12 months,South,T1,4,4.0,5,0.806,DePURA Kids,Price-sensitive
CON02881,1-5 years,East,T1,5,3.0,5,1.0,Other brand,Health-conscious
CON02882,6-12 years,North,T2,2,2.0,3,0.525,Not currently buying,Low-awareness
CON02883,6-12 years,West,T1,2,3.0,4,0.693,Other brand,Low-awareness
CON02884,0-12 months,South,T1,3,3.0,4,0.741,Not currently buying,Health-conscious
CON02885,0-12 months,North,T2,4,4.0,4,0.519,Other brand,Price-sensitive
CON02886,6-12 years,West,T1,5,2.0,2,0.464,Other brand,Convenience-driven
CON02887,0-12 months,South,T2,3,3.0,4,0.598,Other brand,Mainstream
CON02888,0-12 months,North,T1,5,2.0,5,0.897,Other brand,Health-conscious
CON02889,0-12 months,East,T3,4,4.0,3,0.712,Not currently buying,Price-sensitive
CON02890,0-12 months,South,T1,3,2.0,3,0.442,Other brand,Convenience-driven
CON02891,1-5 years,West,T1,2,4.0,4,0.495,Other brand,Low-awareness
CON02892,0-12 months,West,T1,5,2.0,3,0.741,DePURA Kids,Mainstream
CON02893,6-12 years,North,T2,3,3.0,5,0.614,Other brand,Convenience-driven
