consumer_id,child_age_group,region,city_tier,parent_age_group,income_band,awareness,purchase_channel,purchase_frequency,price_sensitivity,brand_trust,recommendation_source,adherence_score,aware_of_recall,current_brand
CON02423,1-5 years,South,T1,30-34,25k-50k,5,Quick Commerce,Monthly,3,4,Pediatrician,0.773,False,Not currently buying
CON02424,1-5 years,Central,T3,25-29,25k-50k,2,Pharmacy Chain,Every 2-3 months,3,5,Gynecologist,0.517,False,Other brand
CON02425,0-12 months,East,T2,35-39,25k-50k,4,E-Pharmacy,Monthly,3,4,Family/Friends,0.704,False,Other brand
CON02426,0-12 months,North,T2,30-34,>1L,5,Pharmacy Chain,Every 2-3 months,3,5,Pediatrician,0.59,False,DePURA Kids
CON02427,0-12 months,South,T1,30-34,50k-1L,5,Pharmacy Chain,Monthly,4,3,Online/Social media,0.793,False,Not currently buying
CON02428,1-5 years,West,T2,18-24,25k-50k,5,Retail Chemist,Monthly,3,5,Pediatrician,0.741,False,DePURA Kids
CON02429,0-12 months,East,T2,35-39,25k-50k,4,Retail Chemist,Every 2-3 months,3,5,Family/Friends,0.506,False,DePURA Kids
CON02430,0-12 months,East,T1,35-39,50k-1L,5,E-Pharmacy,Monthly,3,5,Pediatrician,0.832,False,Not currently buying
CON02431,0-12 months,West,T1,30-34,>1L,4,E-Pharmacy,Monthly,2,5,Pediatrician,0.876,False,DePURA Kids
CON02432,0-12 months,South,T2,30-34,25k-50k,4,Retail Chemist,Monthly,3,4,Pediatrician,0.87,False,DePURA Kids
CON02433,6-12 years,South,T1,35-39,50k-1L,4,Retail Chemist,Monthly,4,4,Pediatrician,0.831,True,Not currently buying
CON02434,6-12 years,West,T1,25-29,50k-1L,5,Retail Chemist,Monthly,3,3,Pediatrician,0.97,False,DePURA Kids
CON02435,0-12 months,North,T2,25-29,<25k,3,Retail Chemist,Every 2-3 months,4,5,Pediatrician,0.571,False,Other brand
CON02436,1-5 years,North,T2,35-39,25k-50k,4,E-Pharmacy,Occasionally,5,5,Online/Social media,0.32,False,Other brand
CON02437,1-5 years,South,T1,35-39,25k-50k,4,E-Pharmacy,Monthly,4,2,Pediatrician,0.848,True,DePURA Kids
CON02438,13-18 years,Central,T2,40+,50k-1L,4,Retail Chemist,Every 2-3 months,3,4,Family/Friends,0.531,False,Not currently buying
CON02439,0-12 months,North,T2,25-29,50k-1L,2,Retail Chemist,Every 2-3 months,3,3,Family/Friends,0.66,False,DePURA Kids
CON02440,0-12 months,East,T3,30-34,<25k,3,Hospital Pharmacy,Monthly,4,5,Pediatrician,0.825,False,Other brand
CON02441,0-12 months,South,T1,25-29,50k-1L,4,Retail Chemist,Monthly,3,3,Online/Social media,0.792,True,Other brand
CON02442,1-5 years,East,T2,40+,25k-50k,3,E-Pharmacy,One-time,3,3,Pharmacist,0.25,True,Not currently buying
CON02443,0-12 months,West,T1,30-34,50k-1L,4,Quick Commerce,Occasionally,4,4,Online/Social media,0.468,False,DePURA Kids
CON02444,1-5 years,North,T3,30-34,25k-50k,2,Hospital Pharmacy,Monthly,5,4,Pediatrician,0.812,False,Other brand
CON02445,0-12 months,East,T1,30-34,25k-50k,4,Retail Chemist,Every 2-3 months,3,4,Pediatrician,0.677,False,Other brand
CON02446,0-12 months,South,T1,35-39,25k-50k,3,Retail Chemist,Occasionally,4,2,Pharmacist,0.431,True,Other brand
CON02447,0-12 months,North,T2,30-34,25k-50k,4,Retail Chemist,Monthly,3,4,Pediatrician,0.875,False,Other brand
CON02448,0-12 months,West,T1,25-29,25k-50k,4,Retail Chemist,Monthly,1,5,Pediatrician,0.887,False,DePURA Kids
CON02449,6-12 years,West,T1,30-34,50k-1L,4,Retail Chemist,Every 2-3 months,3,4,Pediatrician,0.583,False,Other brand
CON02450,0-12 months,South,T1,30-34,>1L,4,Retail Chemist,Every 2-3 months,3,5,Pediatrician,0.664,False,Other brand
CON02451,0-12 months,North,T2,30-34,<25k,3,Retail Chemist,Monthly,3,4,Pediatrician,0.929,False,DePURA Kids
CON02452,0-12 months,North,T1,30-34,25k-50k,4,Hospital Pharmacy,Monthly,2,3,Family/Friends,0.71,False,Other brand
CON02453,6-12 years,South,T2,25-29,<25k,3,Retail Chemist,Occasionally,4,4,Pharmacist,0.411,False,Other brand
CON02454,6-12 years,North,T1,25-29,50k-1L,3,E-Pharmacy,Every 2-3 months,3,3,Pediatrician,0.598,True,Other brand
CON02455,0-12 months,South,T1,25-29,>1L,3,Pharmacy Chain,Every 2-3 months,3,4,Pediatrician,0.622,False,Other brand
CON02456,0-12 months,West,T1,25-29,<25k,3,E-Pharmacy,Monthly,4,2,Family/Friends,0.723,True,Not currently buying
CON02457,0-12 months,West,T1,30-34,50k-1L,2,Quick Commerce,Occasionally,3,3,Gynecologist,0.451,False,Other brand
CON02458,1-5 years,North,T1,30-34,25k-50k,4,Pharmacy Chain,Monthly,3,4,Pediatrician,0.737,False,Not currently buying
CON02459,0-12 months,North,T2,30-34,50k-1L,3,Retail Chemist,Every 2-3 months,3,5,Pharmacist,0.675,False,Other brand
CON02460,0-12 months,Central,T2,30-34,25k-50k,4,Retail Chemist,Every 2-3 months,3,4,Family/Friends,0.688,True,Not currently buying
CON02461,1-5 years,West,T2,40+,25k-50k,4,Pharmacy Chain,Every 2-3 months,3,4,Pediatrician,0.603,True,DePURA Kids
CON02462,1-5 years,West,T1,35-39,25k-50k,4,Pharmacy Chain,Monthly,4,4,Pediatrician,0.875,False,DePURA Kids
CON02463,6-12 years,North,T1,35-39,<25k,4,Retail Chemist,Occasionally,5,4,Pharmacist,0.403,False,Other brand
CON02464,0-12 months,East,T2,35-39,>1L,2,Retail Chemist,Occasionally,3,2,Pharmacist,0.384,False,Other brand
CON02465,0-12 months,Central,T2,25-29,50k-1L,3,Retail Chemist,Monthly,2,4,Online/Social media,0.878,False,Other brand
CON02466,0-12 months,West,T1,18-24,>1L,2,Hospital Pharmacy,Every 2-3 months,2,4,Family/Friends,0.691,False,DePURA Kids
CON02467,0-12 months,East,T1,30-34,>1L,5,Retail Chemist,Monthly,3,4,Pediatrician,0.765,True,Not currently buying
CON02468,6-12 years,North,T1,25-29,25k-50k,2,E-Pharmacy,Monthly,2,4,Pediatrician,0.834,False,Not currently buying
CON02469,0-12 months,West,T1,25-29,25k-50k,4,Quick Commerce,Every 2-3 months,3,3,Gynecologist,0.563,False,Other brand
CON02470,1-5 years,South,T1,30-34,50k-1L,3,Pharmacy Chain,Monthly,3,4,Pediatrician,0.86,False,Not currently buying
CON02471,1-5 years,West,T1,25-29,50k-1L,2,Quick Commerce,Every 2-3 months,4,4,Online/Social media,0.519,False,Not currently buying
CON02472,1-5 years,North,T3,30-34,<25k,5,Retail Chemist,Occasionally,3,2,Online/Social media,0.363,True,Other brand
CON02473,6-12 years,North,T2,25-29,25k-50k,4,Retail Chemist,Every 2-3 months,5,3,Online/Social media,0.532,False,Other brand
CON02474,6-12 years,South,T1,25-29,25k-50k,5,Retail Chemist,Every 2-3 months,4,3,Pediatrician,0.596,False,DePURA Kids
CON02475,1-5 years,South,T3,25-29,<25k,3,E-Pharmacy,Occasionally,4,2,Gynecologist,0.37,False,Other brand
CON02476,1-5 years,West,T1,30-34,25k-50k,3,E-Pharmacy,Occasionally,3,4,Pharmacist,0.362,False,Other brand
CON02477,0-12 months,North,T2,30-34,50k-1L,4,E-Pharmacy,Monthly,2,4,Pediatrician,0.789,False,Not currently buying
CON02478,1-5 years,North,T3,18-24,25k-50k,4,Retail Chemist,Monthly,2,3,Pediatrician,0.848,True,DePURA Kids
CON02479,0-12 months,West,T1,30-34,50k-1L,5,E-Pharmacy,Monthly,3,5,Pediatrician,0.703,False,DePURA Kids
CON02480,6-12 years,North,T3,35-39,25k-50k,4,Retail Chemist,Occasionally,5,4,Gynecologist,0.368,False,Other brand
CON02481,6-12 years,South,T2,35-39,<25k,5,Retail Chemist,Every 2-3 months,4,5,Pediatrician,0.64,False,DePURA Kids
CON02482,0-12 months,North,T1,35-39,50k-1L,5,Hospital Pharmacy,Occasionally,2,4,Pharmacist,0.396,False,DePURA Kids
CON02483,1-5 years,West,T2,30-34,25k-50k,4,Hospital Pharmacy,Monthly,2,3,Pediatrician,0.777,True,Not currently buying
CON02484,1-5 years,East,T1,25-29,25k-50k,4,Quick Commerce,Monthly,2,2,Pediatrician,0.73,True,Not currently buying
CON02485,0-12 months,West,T1,25-29,50k-1L,5,E-Pharmacy,Monthly,2,5,Pediatrician,0.742,False,Other brand
CON02486,0-12 months,South,T1,30-34,25k-50k,3,Pharmacy Chain,Occasionally,3,3,Pharmacist,0.449,False,DePURA Kids
CON02487,0-12 months,West,T1,25-29,50k-1L,4,Retail Chemist,Every 2-3 months,3,2,Online/Social media,0.609,False,Other brand
CON02488,1-5 years,South,T1,25-29,50k-1L,5,Pharmacy Chain,Every 2-3 months,3,4,Family/Friends,0.678,False,Other brand
CON02489,0-12 months,Central,T3,30-34,>1L,3,Hospital Pharmacy,Every 2-3 months,3,3,Family/Friends,0.692,False,Other brand
CON02490,1-5 years,Central,T2,30-34,25k-50k,4,Retail Chemist,Every 2-3 months,2,4,Online/Social media,0.571,False,Other brand
CON02491,0-12 months,North,T2,40+,25k-50k,5,Quick Commerce,Occasionally,4,3,Gynecologist,0.365,False,DePURA Kids
CON02492,0-12 months,North,T1,30-34,25k-50k,4,Retail Chemist,Every 2-3 months,4,4,Pharmacist,0.534,False,Not currently buying
CON02493,0-12 months,North,T2,25-29,>1L,4,E-Pharmacy,Monthly,3,4,Pediatrician,0.863,True,Other brand
CON02494,1-5 years,South,T1,30-34,>1L,4,E-Pharmacy,Occasionally,1,5,Online/Social media,0.372,False,Not currently buying
CON02495,1-5 years,East,T2,35-39,>1L,3,Pharmacy Chain,Every 2-3 months,2,5,Family/Friends,0.593,False,Other brand
CON02496,0-12 months,North,T3,30-34,25k-50k,5,Retail Chemist,Monthly,4,4,Pediatrician,1.0,False,Not currently buying
CON02497,6-12 years,North,T3,35-39,<25k,4,Pharmacy Chain,Monthly,4,3,Pediatrician,0.956,False,Not currently buying
CON02498,0-12 months,West,T2,25-29,50k-1L,4,Pharmacy Chain,Every 2-3 months,3,3,Family/Friends,0.596,False,Other brand
CON02499,0-12 months,West,T1,25-29,>1L,4,Retail Chemist,Every 2-3 months,2,5,Pediatrician,0.62,False,DePURA Kids
CON02500,0-12 months,South,T1,25-29,50k-1L,3,Retail Chemist,Monthly,3,4,Family/Friends,0.745,True,Other brand
CON02501,0-12 months,West,T1,40+,25k-50k,5,Pharmacy Chain,Monthly,3,4,Pediatrician,0.737,False,Other brand
CON02502,6-12 years,South,T1,35-39,25k-50k,4,Quick Commerce,Every 2-3 months,4,3,Pediatrician,0.549,True,Other brand
CON02503,0-12 months,North,T2,25-29,>1L,4,Pharmacy Chain,Monthly,2,5,Pediatrician,0.866,False,Other brand
CON02504,6-12 years,South,T2,30-34,25k-50k,4,Quick Commerce,Occasionally,2,4,Family/Friends,0.466,False,Other brand
CON02505,0-12 months,South,T1,25-29,50k-1L,3,Quick Commerce,Every 2-3 months,2,2,Online/Social media,0.631,True,Other brand
CON02506,0-12 months,East,T3,30-34,25k-50k,5,Retail Chemist,Monthly,3,5,Pediatrician,0.885,False,DePURA Kids
CON02507,1-5 years,South,T1,30-34,>1L,5,Retail Chemist,Monthly,3,3,Family/Friends,0.702,False,Other brand
CON02508,1-5 years,South,T1,18-24,50k-1L,5,Hospital Pharmacy,Monthly,2,3,Family/Friends,0.782,False,Not currently buying
CON02509,0-12 months,South,T1,35-39,25k-50k,4,E-Pharmacy,Every 2-3 months,3,3,Gynecologist,0.589,False,Other brand
CON02510,0-12 months,North,T2,30-34,50k-1L,4,Retail Chemist,Every 2-3 months,3,4,Pediatrician,0.666,False,Other brand
CON02511,6-12 years,West,T1,30-34,25k-50k,4,Hospital Pharmacy,Every 2-3 months,4,5,Pediatrician,0.502,False,DePURA Kids
CON02512,0-12 months,East,T3,35-39,<25k,2,Retail Chemist,Monthly,5,4,Family/Friends,0.745,False,Other brand
CON02513,6-12 years,East,T1,25-29,50k-1L,5,Quick Commerce,Monthly,2,3,Pediatrician,0.814,True,Not currently buying
CON02514,1-5 years,East,T3,30-34,25k-50k,3,Retail Chemist,Occasionally,3,4,Family/Friends,0.385,False,Not currently buying
CON02515,13-18 years,South,T3,30-34,<25k,4,Retail Chemist,Every 2-3 months,4,2,Pediatrician,0.563,True,Other brand
CON02516,6-12 years,North,T2,30-34,50k-1L,4,Retail Chemist,Every 2-3 months,3,5,Pediatrician,0.684,False,Other brand
CON02517,1-5 years,South,T2,35-39,50k-1L,5,Retail Chemist,Occasionally,2,4,Pediatrician,0.463,False,Not currently buying
CON02518,1-5 years,South,T1,18-24,25k-50k,5,Quick Commerce,Every 2-3 months,4,5,Pediatrician,0.616,False,DePURA Kids
CON02519,1-5 years,North,T2,30-34,50k-1L,5,Quick Commerce,Every 2-3 months,3,4,Pediatrician,0.582,False,DePURA Kids
CON02520,1-5 years,North,T1,35-39,50k-1L,2,Quick Commerce,Every 2-3 months,3,3,Family/Friends,0.656,False,Other brand
CON02521,13-18 years,South,T1,25-29,>1L,5,Hospital Pharmacy,Occasionally,2,4,Pediatrician,0.439,False,Other brand
CON02522,0-12 months,South,T1,40+,50k-1L,5,E-Pharmacy,Occasionally,3,3,Gynecologist,0.397,True,DePURA Kids
CON02523,1-5 years,West,T1,18-24,25k-50k,4,E-Pharmacy,Every 2-3 months,4,3,Pediatrician,0.586,True,Not currently buying
CON02524,0-12 months,East,T3,30-34,<25k,3,Retail Chemist,Every 2-3 months,3,5,Pharmacist,0.578,False,Not currently buying
CON02525,1-5 years,North,T2,35-39,>1L,5,Retail Chemist,Every 2-3 months,3,4,Family/Friends,0.6,False,Other brand
CON02526,0-12 months,North,T2,35-39,50k-1L,5,Hospital Pharmacy,Monthly,2,4,Pediatrician,0.982,False,DePURA Kids
CON02527,0-12 months,West,T1,35-39,25k-50k,3,E-Pharmacy,Monthly,3,4,Pediatrician,0.711,False,Other brand
CON02528,1-5 years,Central,T2,40+,25k-50k,3,Quick Commerce,Monthly,1,3,Family/Friends,0.804,False,Other brand
CON02529,0-12 months,West,T3,40+,25k-50k,5,Retail Chemist,Monthly,2,4,Pediatrician,1.0,False,Other brand
CON02530,1-5 years,South,T1,25-29,50k-1L,2,Retail Chemist,Every 2-3 months,2,5,Gynecologist,0.595,False,Other brand
CON02531,1-5 years,North,T2,25-29,<25k,3,Retail Chemist,Every 2-3 months,4,4,Pediatrician,0.566,False,Other brand
CON02532,1-5 years,Central,T2,40+,>1L,4,Retail Chemist,Every 2-3 months,3,4,Pediatrician,0.67,False,Other brand
CON02533,0-12 months,Central,T2,35-39,25k-50k,1,Retail Chemist,Monthly,3,5,Pediatrician,0.74,False,Other brand
CON02534,0-12 months,East,T3,30-34,25k-50k,2,Retail Chemist,Every 2-3 months,3,4,Pharmacist,0.65,False,Other brand
CON02535,1-5 years,South,T2,30-34,25k-50k,2,Retail Chemist,Every 2-3 months,3,4,Pediatrician,0.553,False,DePURA Kids
CON02536,0-12 months,East,T1,25-29,>1L,3,Retail Chemist,Monthly,2,5,Online/Social media,0.766,False,DePURA Kids
CON02537,0-12 months,East,T1,40+,50k-1L,3,Pharmacy Chain,Monthly,2,5,Pediatrician,0.863,False,Other brand
CON02538,0-12 months,North,T2,40+,50k-1L,5,Retail Chemist,Every 2-3 months,3,4,Pharmacist,0.52,False,Not currently buying
CON02539,6-12 years,Central,T2,25-29,50k-1L,2,Quick Commerce,Every 2-3 months,3,4,Online/Social media,0.53,False,Other brand
CON02540,0-12 months,East,T1,35-39,50k-1L,5,Retail Chemist,Every 2-3 months,3,3,Family/Friends,0.661,True,DePURA Kids
CON02541,6-12 years,South,T2,25-29,25k-50k,4,Retail Chemist,Occasionally,2,3,Gynecologist,0.301,True,Other brand
CON02542,1-5 years,East,T2,30-34,25k-50k,4,Retail Chemist,Occasionally,3,4,Pediatrician,0.41,False,DePURA Kids
CON02543,0-12 months,North,T1,30-34,50k-1L,4,Retail Chemist,Occasionally,4,4,Gynecologist,0.452,False,Other brand
CON02544,1-5 years,West,T1,40+,50k-1L,5,Quick Commerce,Monthly,2,5,Pediatrician,1.0,False,Not currently buying
CON02545,0-12 months,North,T2,25-29,50k-1L,4,E-Pharmacy,Occasionally,3,3,Pharmacist,0.461,False,Other brand
CON02546,6-12 years,North,T2,30-34,50k-1L,4,Retail Chemist,Every 2-3 months,3,3,Family/Friends,0.692,False,Other brand
CON02547,0-12 months,Central,T3,30-34,25k-50k,5,Retail Chemist,Monthly,3,5,Pediatrician,0.782,False,DePURA Kids
CON02548,6-12 years,East,T2,25-29,25k-50k,5,Pharmacy Chain,Monthly,3,3,Pediatrician,0.814,False,Not currently buying
CON02549,0-12 months,South,T1,40+,25k-50k,3,Quick Commerce,Occasionally,4,4,Online/Social media,0.362,False,Other brand
CON02550,0-12 months,Central,T3,35-39,25k-50k,5,Retail Chemist,Every 2-3 months,4,3,Family/Friends,0.608,True,DePURA Kids
CON02551,1-5 years,South,T2,30-34,25k-50k,4,E-Pharmacy,Every 2-3 months,4,4,Pediatrician,0.551,False,Not currently buying
CON02552,0-12 months,South,T1,30-34,25k-50k,4,E-Pharmacy,Every 2-3 months,4,4,Pediatrician,0.547,False,Other brand
CON02553,0-12 months,North,T1,18-24,25k-50k,4,E-Pharmacy,Monthly,3,5,Pediatrician,0.729,False,Other brand
CON02554,1-5 years,South,T1,40+,50k-1L,3,Retail Chemist,Occasionally,3,4,Gynecologist,0.465,False,Other brand
CON02555,13-18 years,North,T1,30-34,25k-50k,1,E-Pharmacy,Every 2-3 months,3,3,Pharmacist,0.567,True,Other brand
CON02556,0-12 months,West,T1,25-29,25k-50k,2,Hospital Pharmacy,Every 2-3 months,4,5,Online/Social media,0.515,False,Other brand
CON02557,13-18 years,West,T1,30-34,>1L,4,Retail Chemist,Monthly,2,3,Pediatrician,0.728,True,Other brand
CON02558,1-5 years,East,T2,30-34,>1L,4,Retail Chemist,Monthly,3,4,Pediatrician,0.729,False,Not currently buying
CON02559,13-18 years,North,T2,35-39,25k-50k,3,Hospital Pharmacy,Every 2-3 months,4,5,Pediatrician,0.594,True,DePURA Kids
CON02560,6-12 years,East,T1,35-39,50k-1L,3,E-Pharmacy,Every 2-3 months,3,3,Pediatrician,0.662,False,DePURA Kids
CON02561,13-18 years,West,T1,40+,25k-50k,4,Retail Chemist,Every 2-3 months,5,4,Pediatrician,0.519,False,Not currently buying
CON02562,0-12 months,West,T3,25-29,>1L,4,Retail Chemist,Monthly,3,5,Pediatrician,0.793,False,Other brand
CON02563,0-12 months,East,T1,25-29,25k-50k,5,Quick Commerce,Occasionally,4,3,Pharmacist,0.446,False,Not currently buying
CON02564,0-12 months,West,T1,18-24,50k-1L,3,Retail Chemist,Every 2-3 months,3,4,Gynecologist,0.658,False,Other brand
CON02565,0-12 months,South,T1,30-34,25k-50k,4,Retail Chemist,Monthly,2,4,Pediatrician,0.845,False,DePURA Kids
CON02566,1-5 years,East,T1,25-29,25k-50k,4,E-Pharmacy,Every 2-3 months,4,3,Pediatrician,0.508,True,Other brand
CON02567,0-12 months,North,T2,25-29,50k-1L,2,Retail Chemist,Monthly,2,3,Family/Friends,0.774,False,Other brand
CON02568,1-5 years,West,T1,30-34,50k-1L,4,Retail Chemist,Occasionally,1,3,Family/Friends,0.45,True,DePURA Kids
CON02569,1-5 years,South,T1,30-34,>1L,5,Retail Chemist,Monthly,2,4,Pediatrician,0.801,False,DePURA Kids
CON02570,6-12 years,West,T1,30-34,>1L,4,Hospital Pharmacy,Monthly,2,4,Pediatrician,0.825,True,DePURA Kids
CON02571,0-12 months,West,T1,30-34,50k-1L,3,Retail Chemist,Occasionally,2,3,Family/Friends,0.492,True,Not currently buying
CON02572,0-12 months,South,T1,25-29,>1L,4,Pharmacy Chain,Every 2-3 months,2,3,Pediatrician,0.59,False,Other brand
CON02573,0-12 months,East,T1,25-29,25k-50k,4,Hospital Pharmacy,Every 2-3 months,4,3,Pediatrician,0.68,False,Other brand
CON02574,1-5 years,West,T1,30-34,50k-1L,4,Quick Commerce,Every 2-3 months,3,4,Pediatrician,0.7,False,Other brand
CON02575,1-5 years,West,T1,18-24,50k-1L,4,Retail Chemist,Monthly,3,4,Pediatrician,0.731,False,DePURA Kids
CON02576,0-12 months,South,T2,30-34,>1L,4,Quick Commerce,Every 2-3 months,3,3,Online/Social media,0.555,True,Other brand
CON02577,0-12 months,South,T1,18-24,25k-50k,3,Retail Chemist,Occasionally,5,4,Online/Social media,0.49,False,Other brand
CON02578,0-12 months,South,T2,25-29,50k-1L,5,Hospital Pharmacy,Every 2-3 months,2,3,Pharmacist,0.614,False,Other brand
CON02579,0-12 months,East,T3,35-39,<25k,4,Retail Chemist,Monthly,5,3,Pediatrician,0.813,True,Other brand
CON02580,0-12 months,North,T2,30-34,25k-50k,1,E-Pharmacy,Every 2-3 months,3,2,Pharmacist,0.693,False,Other brand
CON02581,6-12 years,South,T1,25-29,<25k,3,E-Pharmacy,Every 2-3 months,3,4,Family/Friends,0.562,False,Other brand
CON02582,0-12 months,West,T1,25-29,<25k,2,Hospital Pharmacy,Monthly,3,4,Gynecologist,0.852,False,DePURA Kids
CON02583,1-5 years,North,T2,30-34,25k-50k,4,Quick Commerce,Every 2-3 months,2,5,Pediatrician,0.598,False,Other brand
CON02584,1-5 years,South,T2,30-34,50k-1L,4,Pharmacy Chain,Occasionally,3,3,Pharmacist,0.49,False,Other brand
CON02585,1-5 years,West,T1,35-39,>1L,5,E-Pharmacy,Every 2-3 months,3,4,Online/Social media,0.54,True,Other brand
CON02586,0-12 months,North,T1,35-39,25k-50k,5,E-Pharmacy,Monthly,5,5,Pediatrician,0.815,False,Other brand
CON02587,1-5 years,West,T1,40+,25k-50k,5,Retail Chemist,Occasionally,3,4,Pediatrician,0.488,False,Other brand
CON02588,0-12 months,West,T1,30-34,50k-1L,4,Retail Chemist,Every 2-3 months,3,5,Pediatrician,0.625,False,DePURA Kids
CON02589,0-12 months,North,T1,30-34,25k-50k,4,Retail Chemist,Every 2-3 months,2,4,Pediatrician,0.622,False,Other brand
CON02590,0-12 months,West,T1,30-34,25k-50k,4,E-Pharmacy,Occasionally,4,5,Pediatrician,0.429,False,Not currently buying
CON02591,6-12 years,West,T1,35-39,50k-1L,3,Pharmacy Chain,Occasionally,4,3,Pharmacist,0.371,False,Other brand
CON02592,1-5 years,Central,T2,30-34,50k-1L,5,Pharmacy Chain,Every 2-3 months,2,5,Pediatrician,0.667,False,DePURA Kids
CON02593,6-12 years,Central,T2,35-39,25k-50k,4,Retail Chemist,Monthly,1,4,Pediatrician,1.0,False,DePURA Kids
CON02594,0-12 months,North,T2,35-39,25k-50k,5,Retail Chemist,Monthly,2,4,Online/Social media,0.789,False,Not currently buying
CON02595,1-5 years,South,T1,30-34,25k-50k,5,E-Pharmacy,Monthly,3,4,Pediatrician,0.701,True,Other brand
CON02596,0-12 months,East,T2,30-34,50k-1L,4,Retail Chemist,Every 2-3 months,2,4,Pediatrician,0.624,False,Other brand
CON02597,0-12 months,South,T2,30-34,25k-50k,3,Retail Chemist,Every 2-3 months,4,4,Family/Friends,0.651,False,Other brand
CON02598,1-5 years,North,T2,30-34,50k-1L,4,Retail Chemist,Monthly,3,3,Pediatrician,0.726,True,Not currently buying
CON02599,0-12 months,Central,T3,25-29,50k-1L,4,Retail Chemist,Monthly,4,5,Pediatrician,0.907,False,Other brand
CON02600,1-5 years,North,T3,40+,<25k,5,Hospital Pharmacy,Every 2-3 months,3,5,Pediatrician,0.526,False,Other brand
CON02601,6-12 years,West,T2,25-29,25k-50k,4,Pharmacy Chain,Every 2-3 months,4,4,Family/Friends,0.619,False,Other brand
CON02602,0-12 months,East,T1,30-34,<25k,4,Quick Commerce,Monthly,3,4,Pediatrician,0.928,False,Other brand
CON02603,13-18 years,North,T2,40+,25k-50k,4,E-Pharmacy,Occasionally,4,2,Pediatrician,0.424,False,Not currently buying
CON02604,0-12 months,East,T3,25-29,25k-50k,4,Retail Chemist,Occasionally,4,4,Gynecologist,0.432,False,Not currently buying
CON02605,0-12 months,West,T1,25-29,25k-50k,5,E-Pharmacy,Monthly,3,4,Pediatrician,0.937,False,DePURA Kids
CON02606,0-12 months,South,T1,30-34,50k-1L,3,Hospital Pharmacy,Every 2-3 months,3,2,Online/Social media,0.501,False,Not currently buying
CON02607,0-12 months,Central,T2,30-34,25k-50k,4,Quick Commerce,Monthly,5,4,Pediatrician,0.709,False,Other brand
